STATE:37:r300c/cr700c/cc/cc:TcKd|Qd2c/8cQc9s/9c/Ad:-700|700:DeepStack|tishekvich.stas.3 # 1480518020.18913
STATE:58:r300c/cc/r700f:JcTc|5c5s/6hKc2h/9h:300|-300:tishekvich.stas.1|DeepStack # 1480518037.56739
STATE:38:cc/cc/cr300f:8d8h|KcJs/9d2d4h/Ks:-100|100:tishekvich.stas.3|DeepStack # 1480518072.1479
STATE:59:r300f:4h9c|8c6s:-100|100:DeepStack|tishekvich.stas.1 # 1480518078.68163
STATE:60:cr400f:JsKs|4hTd:100|-100:tishekvich.stas.1|DeepStack # 1480518097.63722
STATE:61:r300f:2h9d|Kc8d:-100|100:DeepStack|tishekvich.stas.1 # 1480518133.00783
STATE:62:cc/cc/cc/r200c:9h4c|Kd3h/6h8hKh/2h/Ad:200|-200:tishekvich.stas.1|DeepStack # 1480518185.43715
STATE:63:f:AsKh|3s5d:50|-50:DeepStack|tishekvich.stas.1 # 1480518233.66997
STATE:64:f:TsQc|3h2c:50|-50:tishekvich.stas.1|DeepStack # 1480518253.52256
STATE:65:r300f:2s5c|4h6d:-100|100:DeepStack|tishekvich.stas.1 # 1480518261.86322
STATE:66:r300f:6dTc|Ks5h:-100|100:tishekvich.stas.1|DeepStack # 1480518278.13074
STATE:67:f:Qs6h|8c5d:50|-50:DeepStack|tishekvich.stas.1 # 1480518304.0084
STATE:68:r300f:4d7h|4s6h:-100|100:tishekvich.stas.1|DeepStack # 1480518400.93982
STATE:69:r300c/cr700c/cc/cc:9cTd|Ah5d/JcThKc/8s/2d:700|-700:DeepStack|tishekvich.stas.1 # 1480518414.89401
STATE:70:r200r800f:QhKc|Ks3d:200|-200:tishekvich.stas.1|DeepStack # 1480518462.38319
STATE:71:r300f:3hTc|Kc9c:-100|100:DeepStack|tishekvich.stas.1 # 1480518480.55893
STATE:72:r300c/cc/r500c/cc:9hKh|8cKc/5s5hAc/Tc/Ts:0|0:tishekvich.stas.1|DeepStack # 1480518498.22344
STATE:73:r300c/cc/cr700c/cc:7c6h|Jd6d/QhQs7h/Kc/8s:700|-700:DeepStack|tishekvich.stas.1 # 1480518563.95453
STATE:74:r300r1200f:AhJd|3sKc:300|-300:tishekvich.stas.1|DeepStack # 1480518665.57469
STATE:75:r300c/cr700r1400c/r2800c/r8400c:Ah2c|JdTc/ThJh5h/2d/4s:-8400|8400:DeepStack|tishekvich.stas.1 # 1480518738.82417
STATE:0:r300f:3s9c|8sTh:-100|100:tishekvich.stas.2|DeepStack # 1480518783.5622
STATE:1:r300c/cr700f:Qh2h|Qc6c/Jc9d7s:-300|300:DeepStack|tishekvich.stas.2 # 1480518799.10364
STATE:76:r300f:4d5h|6dJc:-100|100:tishekvich.stas.1|DeepStack # 1480518859.89547
STATE:2:r300f:4cKd|8dTd:-100|100:tishekvich.stas.2|DeepStack # 1480518875.59558
STATE:77:r300c/cr600c/cc/cr1600f:Ks4s|Qh8c/7dQs4c/7c/Qc:-600|600:DeepStack|tishekvich.stas.1 # 1480518884.66138
STATE:3:r300c/cc/r600f:5sQs|TcKh/4s5d7h/Qd:300|-300:DeepStack|tishekvich.stas.2 # 1480518891.64674
STATE:4:r200f:2s4c|5hTh:-100|100:tishekvich.stas.2|DeepStack # 1480518938.48498
STATE:78:f:7c2c|2d4h:50|-50:tishekvich.stas.1|DeepStack # 1480518946.96609
STATE:5:r300c/cr700c/cr1800f:5cAs|Kd9d/Jh2d3h/Qh:-700|700:DeepStack|tishekvich.stas.2 # 1480518951.90272
STATE:79:f:2dQs|4sJd:50|-50:DeepStack|tishekvich.stas.1 # 1480518960.58567
STATE:80:r300f:3d6c|7s8d:-100|100:tishekvich.stas.1|DeepStack # 1480518979.35664
STATE:6:r300c/cr600c/cr1800c/cc:6dAh|Qh7d/5d5h8d/Qc/6c:-1800|1800:tishekvich.stas.2|DeepStack # 1480519008.63183
STATE:81:r300r900c/r1800r3200f:KsTs|8c8s/7h2d8d:-1800|1800:DeepStack|tishekvich.stas.1 # 1480519014.31136
STATE:82:r200f:7d2s|QhJd:-100|100:tishekvich.stas.1|DeepStack # 1480519068.76497
STATE:83:r300f:2d8d|6s7s:-100|100:DeepStack|tishekvich.stas.1 # 1480519089.25399
STATE:7:r300f:Th2d|9h6h:-100|100:DeepStack|tishekvich.stas.2 # 1480519102.01314
STATE:84:r300c/cr900f:4h4s|Ks4d/AdThQh:-300|300:tishekvich.stas.1|DeepStack # 1480519117.56454
STATE:8:r300f:4cTd|7c4d:-100|100:tishekvich.stas.2|DeepStack # 1480519128.07727
STATE:9:f:Kc9c|3h7s:50|-50:DeepStack|tishekvich.stas.2 # 1480519141.51617
STATE:85:r300c/cr700f:9cJd|JsAh/7c4sKs:-300|300:DeepStack|tishekvich.stas.1 # 1480519159.07537
STATE:10:r300f:3s2d|7c5c:-100|100:tishekvich.stas.2|DeepStack # 1480519159.84093
STATE:11:r300f:Kc4h|AsJs:-100|100:DeepStack|tishekvich.stas.2 # 1480519185.04936
STATE:86:cc/cr200f:9h4h|4c7h/3cTd8h:-100|100:tishekvich.stas.1|DeepStack # 1480519201.46234
STATE:12:r300f:3cJs|7d9d:-100|100:tishekvich.stas.2|DeepStack # 1480519210.32136
STATE:13:f:4sKh|Tc6h:50|-50:DeepStack|tishekvich.stas.2 # 1480519228.36278
STATE:87:f:KdKh|4h8c:50|-50:DeepStack|tishekvich.stas.1 # 1480519238.58831
STATE:14:r200f:5c2s|8h9h:-100|100:tishekvich.stas.2|DeepStack # 1480519244.7202
STATE:88:r200r800f:AdQh|Kc5h:200|-200:tishekvich.stas.1|DeepStack # 1480519253.11527
STATE:15:r300r900c/cc/cc/cr1800c:4sAs|4cKc/Ad2hKd/Kh/Qd:-1800|1800:DeepStack|tishekvich.stas.2 # 1480519258.60257
STATE:89:r300r900f:KsAh|Jc2c:300|-300:DeepStack|tishekvich.stas.1 # 1480519275.1435
STATE:90:r200c/cr600f:TsQs|4c5s/2h6c4h:-200|200:tishekvich.stas.1|DeepStack # 1480519302.00756
STATE:16:r200f:2s3d|6dTs:-100|100:tishekvich.stas.2|DeepStack # 1480519331.73195
STATE:17:r300c/cr700f:QsTc|6c8h/5c7dJc:-300|300:DeepStack|tishekvich.stas.2 # 1480519343.09886
STATE:91:f:JcAc|Td3h:50|-50:DeepStack|tishekvich.stas.1 # 1480519350.36287
STATE:92:r300c/cr600c/cc/cr1800f:Ac4h|QcKd/5c2dQd/6h/9s:-600|600:tishekvich.stas.1|DeepStack # 1480519363.71384
STATE:18:r300f:Qh7d|6h3h:-100|100:tishekvich.stas.2|DeepStack # 1480519372.4673
STATE:19:r300c/cr700r2100f:8s4s|Td7h/4h9sQd:700|-700:DeepStack|tishekvich.stas.2 # 1480519383.41946
STATE:20:r300r900c/r2100c/cr4200c/cr12600c:KhKc|7s9s/Qs5c4s/Ac/8c:12600|-12600:tishekvich.stas.2|DeepStack # 1480519419.54366
STATE:93:r300c/cr500c/cr900f:JhQd|5d7c/2d5h5s/Kd:-500|500:DeepStack|tishekvich.stas.1 # 1480519431.46249
STATE:94:r300c/cc/cc/r700f:TdKs|8h6d/AdKcJs/5d/2d:300|-300:tishekvich.stas.1|DeepStack # 1480519494.9732
STATE:21:r300r900r2700f:9s7s|Th6h:-900|900:DeepStack|tishekvich.stas.2 # 1480519517.14066
STATE:22:r300c/cr900c/cc/cr1800c:QsJh|AsKs/JsKh8h/5h/5s:-1800|1800:tishekvich.stas.2|DeepStack # 1480519547.56604
STATE:95:f:Ah4d|Tc4s:50|-50:DeepStack|tishekvich.stas.1 # 1480519577.9041
STATE:96:r200r800f:Td2d|9h7d:200|-200:tishekvich.stas.1|DeepStack # 1480519590.70847
STATE:23:r300f:9d6h|8cJc:-100|100:DeepStack|tishekvich.stas.2 # 1480519602.15331
STATE:97:r300c/cr700f:4cAs|Ac5d/9hKc2c:-300|300:DeepStack|tishekvich.stas.1 # 1480519613.31618
STATE:24:r300f:7dTc|7hKc:-100|100:tishekvich.stas.2|DeepStack # 1480519615.91941
STATE:25:r300f:4s9c|6cQs:-100|100:DeepStack|tishekvich.stas.2 # 1480519627.72212
STATE:98:r300f:Kd4s|5h3h:-100|100:tishekvich.stas.1|DeepStack # 1480519643.4846
STATE:26:cr400f:Ac8h|4c9d:100|-100:tishekvich.stas.2|DeepStack # 1480519644.06331
STATE:27:r300f:Jd6s|Qd9c:-100|100:DeepStack|tishekvich.stas.2 # 1480519661.92707
STATE:99:r300f:2cTh|4cKs:-100|100:DeepStack|tishekvich.stas.1 # 1480519662.58328
STATE:28:r300r1200f:8dJd|7c9h:300|-300:tishekvich.stas.2|DeepStack # 1480519674.10305
STATE:100:cr400c/r1000f:JsAs|9cJh/6s2d8d:400|-400:tishekvich.stas.1|DeepStack # 1480519676.77737
STATE:29:r300r900f:8s7s|Ts9c:300|-300:DeepStack|tishekvich.stas.2 # 1480519692.53634
STATE:30:cr400f:4d5d|4cTs:100|-100:tishekvich.stas.2|DeepStack # 1480519716.99064
STATE:101:f:3h3d|2sTd:50|-50:DeepStack|tishekvich.stas.1 # 1480519717.60444
STATE:102:f:Ts8d|6c2h:50|-50:tishekvich.stas.1|DeepStack # 1480519732.01482
STATE:31:r300c/cr700f:9s8d|Kd3s/4h6h4c:-300|300:DeepStack|tishekvich.stas.2 # 1480519732.59231
STATE:103:r300f:Jc2s|TdTh:-100|100:DeepStack|tishekvich.stas.1 # 1480519745.92685
STATE:104:cr400r1200f:QhTh|AhAc:-400|400:tishekvich.stas.1|DeepStack # 1480519767.04808
STATE:32:r300f:8c2d|5c5d:-100|100:tishekvich.stas.2|DeepStack # 1480519767.67158
STATE:33:r300r900f:JdKs|Qd4c:300|-300:DeepStack|tishekvich.stas.2 # 1480519780.19249
STATE:34:r300f:5dJs|KsTs:-100|100:tishekvich.stas.2|DeepStack # 1480519805.36662
STATE:105:r300f:3s5c|2hKc:-100|100:DeepStack|tishekvich.stas.1 # 1480519809.24709
STATE:35:f:JdTh|2dJc:50|-50:DeepStack|tishekvich.stas.2 # 1480519818.46665
STATE:36:r300f:5sJc|2c2s:-100|100:tishekvich.stas.2|DeepStack # 1480519827.2911
STATE:106:r300f:5sTc|JhQh:-100|100:tishekvich.stas.1|DeepStack # 1480519828.14346
STATE:37:r300c/cr600f:Qc3c|9c8c/9hJsAh:-300|300:DeepStack|tishekvich.stas.2 # 1480519839.5741
STATE:107:f:QsAd|Th5c:50|-50:DeepStack|tishekvich.stas.1 # 1480519843.2331
STATE:38:r200c/cr400c/cc/cc:6hAd|6s7s/6c2hQh/Kc/8s:400|-400:tishekvich.stas.2|DeepStack # 1480519869.4622
STATE:108:cc/cc/cc/r300c:2cAs|7d2d/Qc6d4d/Ac/7s:300|-300:tishekvich.stas.1|DeepStack # 1480519870.09311
STATE:109:f:Kd5d|3cJs:50|-50:DeepStack|tishekvich.stas.1 # 1480519918.98373
STATE:39:r300c/cr600c/cc/r1200c:5sKd|8hQd/3s3cQs/9s/Kc:1200|-1200:DeepStack|tishekvich.stas.2 # 1480519921.73208
STATE:110:r200f:3dKc|4h9h:-100|100:tishekvich.stas.1|DeepStack # 1480519935.91169
STATE:111:r300c/cr500f:3s7s|2h2c/As6cKh:-300|300:DeepStack|tishekvich.stas.1 # 1480519952.90321
STATE:40:r200f:Qs4c|6c7c:-100|100:tishekvich.stas.2|DeepStack # 1480519980.23591
STATE:112:r300r1200c/r2400c/r5300c/r20000c:Td7d|9dAs/AdAcKd/6s/Jc:-20000|20000:tishekvich.stas.1|DeepStack # 1480519986.93503
STATE:41:f:7cQd|Ts5c:50|-50:DeepStack|tishekvich.stas.2 # 1480519991.99756
STATE:42:cc/cr200c/cc/cc:Jd7d|5c2d/JsKh8h/3s/Kc:200|-200:tishekvich.stas.2|DeepStack # 1480520001.94175
STATE:113:r300c/cr700f:7h4h|9dJc/QdQc3d:-300|300:DeepStack|tishekvich.stas.1 # 1480520103.15347
STATE:43:f:7d3h|2d5s:50|-50:DeepStack|tishekvich.stas.2 # 1480520103.99217
STATE:44:r200c/cr600c/cc/cc:Qs2s|3h5d/Qh7s6c/7d/8d:600|-600:tishekvich.stas.2|DeepStack # 1480520113.34131
STATE:114:r300r900f:QdAc|Kd5c:300|-300:tishekvich.stas.1|DeepStack # 1480520133.22699
STATE:115:r300r600c/cr1300r3900c/r7799c/r15597r20000c:QhAd|5h7d/Jh7s5c/2c/Qc:-20000|20000:DeepStack|tishekvich.stas.1 # 1480520150.29473
