STATE:5:r300r900f:KhAs|Jd7c:300|-300:DeepStack|eshkar.eyal.3 # 1480517996.51514
STATE:6:r300f:5s3c|Qs6h:-100|100:eshkar.eyal.3|DeepStack # 1480518015.82061
STATE:7:r300c/cc/r600c/cr1280r20000f:8dTc|8hJc/Jh3hQs/Qh/Th:1280|-1280:DeepStack|eshkar.eyal.3 # 1480518028.06739
STATE:6:r300c/cr900c/cc/r4500f:Tc8d|4d7h/Ah9hTd/7s/Js:900|-900:eshkar.eyal.2|DeepStack # 1480518059.96512
STATE:8:f:Tc4d|2s5d:50|-50:eshkar.eyal.3|DeepStack # 1480518176.88074
STATE:7:f:6sTh|9h4d:50|-50:DeepStack|eshkar.eyal.2 # 1480518179.80373
STATE:9:r300c/cr600f:8s9h|AdQc/3cQs3s:-300|300:DeepStack|eshkar.eyal.3 # 1480518186.94576
STATE:8:r200c/cc/cc/cc:Qs3h|QdKs/JhJd8h/7h/8s:-200|200:eshkar.eyal.2|DeepStack # 1480518189.03386
STATE:10:cr400c/r925r1850f:JsKd|6dAd/5s6sQh:-925|925:eshkar.eyal.3|DeepStack # 1480518214.90186
STATE:9:r300c/cr600c/cc/cr1400f:2d2h|JcTc/4c6sQd/7s/Jh:-600|600:DeepStack|eshkar.eyal.2 # 1480518259.09466
STATE:11:r300f:Qd5h|AcJh:-100|100:DeepStack|eshkar.eyal.3 # 1480518269.43541
STATE:12:cc/cr300r900c/r2100r4200c/cr8400r20000f:Kc8s|4c3d/8h2s5c/Ac/6c:8400|-8400:eshkar.eyal.3|DeepStack # 1480518284.19203
STATE:10:cc/cr200f:4h7d|9h7h/Th3dKs:-100|100:eshkar.eyal.2|DeepStack # 1480518416.20648
STATE:11:r300f:3hKs|Jd5h:-100|100:DeepStack|eshkar.eyal.2 # 1480518540.5894
STATE:12:cc/cr300r800f:8cKh|2dJs/3hTh9d:300|-300:eshkar.eyal.2|DeepStack # 1480518561.72746
STATE:13:f:6sQs|2d3h:50|-50:DeepStack|eshkar.eyal.3 # 1480518627.59247
STATE:14:r300f:3h6s|7sKc:-100|100:eshkar.eyal.3|DeepStack # 1480518660.50016
STATE:13:r300c/cr600f:8hQc|4h4c/2s5s5h:-300|300:DeepStack|eshkar.eyal.2 # 1480518670.86053
STATE:15:r300f:Qc3h|Td6s:-100|100:DeepStack|eshkar.eyal.3 # 1480518679.16181
STATE:16:r200c/cc/cc/cr1000f:As5c|Kc2s/8hJc4d/Kd/Qs:-200|200:eshkar.eyal.3|DeepStack # 1480518763.45477
STATE:14:cr400f:TcKd|Td3c:100|-100:eshkar.eyal.2|DeepStack # 1480518764.20926
STATE:15:r300c/cr600c/cc/cc:Ad9c|2hAs/7dKhKs/6d/2s:-600|600:DeepStack|eshkar.eyal.2 # 1480518796.49869
STATE:17:r300c/cc/cc/cc:9c8d|Kc6s/3h8c7h/7s/9d:300|-300:DeepStack|eshkar.eyal.3 # 1480518845.11379
STATE:16:r200c/cr400c/cr800c/cc:9d9h|4cQs/Ks4d3c/Kh/7c:800|-800:eshkar.eyal.2|DeepStack # 1480518864.21812
STATE:18:r300r1050f:3c2c|6cAs:300|-300:eshkar.eyal.3|DeepStack # 1480518900.04367
STATE:19:r300f:2hQd|ThKd:-100|100:DeepStack|eshkar.eyal.3 # 1480518922.09752
STATE:17:r300f:5sQd|7s8d:-100|100:DeepStack|eshkar.eyal.2 # 1480518926.08702
STATE:20:r300c/cr600r1400f:QcJd|Ts9h/4hQh6c:600|-600:eshkar.eyal.3|DeepStack # 1480518937.52407
STATE:18:r300f:2d8c|3sKc:-100|100:eshkar.eyal.2|DeepStack # 1480518942.96776
STATE:19:r300r900f:AhAc|Th2h:300|-300:DeepStack|eshkar.eyal.2 # 1480518962.30189
STATE:21:r300r900c/cc/cr1650f:9h9d|2hKh/5cKcAc/Qh:-900|900:DeepStack|eshkar.eyal.3 # 1480518980.47513
STATE:22:r300c/cc/cc/r700r20000f:Ah3d|4d5d/6h8cJh/7s/As:-700|700:eshkar.eyal.3|DeepStack # 1480519025.8145
STATE:20:r200c/cr600c/cc/cc:6c8d|5cTc/Jh8h7c/Ac/2d:600|-600:eshkar.eyal.2|DeepStack # 1480519026.96045
STATE:21:r300c/cr600f:2sJs|5hKc/8cTsKh:-300|300:DeepStack|eshkar.eyal.2 # 1480519117.22793
STATE:23:r300r900f:JcQc|9h5s:300|-300:DeepStack|eshkar.eyal.3 # 1480519125.34283
STATE:24:r300f:7c5h|9hAd:-100|100:eshkar.eyal.3|DeepStack # 1480519169.32576
STATE:22:f:3c8s|2h6c:50|-50:eshkar.eyal.2|DeepStack # 1480519170.59593
STATE:23:r300r900r2550f:Ad3d|Ah6c:-900|900:DeepStack|eshkar.eyal.2 # 1480519178.49895
STATE:25:r300r900f:KhJh|4h9c:300|-300:DeepStack|eshkar.eyal.3 # 1480519182.29332
STATE:24:r200r800c/r1760f:7c9d|TdQd/2h5d9h:800|-800:eshkar.eyal.2|DeepStack # 1480519211.65453
STATE:26:f:5c6c|9s2c:50|-50:eshkar.eyal.3|DeepStack # 1480519220.33893
STATE:27:r300f:4c5d|7dQh:-100|100:DeepStack|eshkar.eyal.3 # 1480519228.24872
STATE:28:r300f:Js3c|Ac9d:-100|100:eshkar.eyal.3|DeepStack # 1480519250.5299
STATE:25:r300c/cc/cr700r1400f:QcTs|Kd9h/3c6d2s/5d:700|-700:DeepStack|eshkar.eyal.2 # 1480519258.48478
STATE:29:r300r900f:Tc7c|8c9s:300|-300:DeepStack|eshkar.eyal.3 # 1480519266.43242
STATE:30:r300r1050c/cr2100f:5s4c|QdKc/6dKhJh:-1050|1050:eshkar.eyal.3|DeepStack # 1480519288.87205
STATE:26:r300r1050f:AhJs|4sKd:300|-300:eshkar.eyal.2|DeepStack # 1480519337.31151
STATE:31:r300c/cr600r1200c/r2400c/cc:TsAd|As6h/QcAh4s/Jc/2c:2400|-2400:DeepStack|eshkar.eyal.3 # 1480519343.12241
STATE:27:r300c/cr600r1200f:8sJc|Kc8d/7h5s7s:600|-600:DeepStack|eshkar.eyal.2 # 1480519353.03257
STATE:28:f:4c6s|2h3c:50|-50:eshkar.eyal.2|DeepStack # 1480519408.14932
STATE:32:r300r1050c/r2310f:6s3h|Ad8s/7h2sQh:1050|-1050:eshkar.eyal.3|DeepStack # 1480519409.89482
STATE:29:r300f:5h7s|KsKc:-100|100:DeepStack|eshkar.eyal.2 # 1480519416.18712
STATE:30:cc/r200c/cr400f:8hJc|QcTd/AdTcTh/Ts:-200|200:eshkar.eyal.2|DeepStack # 1480519436.90648
STATE:33:r300f:2h7h|6dTd:-100|100:DeepStack|eshkar.eyal.3 # 1480519446.705
STATE:34:r200c/cr400r1000c/r2260r6780f:Tc5c|5s4c/Jc2d3d/Qs:-2260|2260:eshkar.eyal.3|DeepStack # 1480519462.24427
STATE:31:r300f:3d2s|5h3c:-100|100:DeepStack|eshkar.eyal.2 # 1480519483.87481
STATE:32:cc/cr300c/cr900f:7c6h|Ac7d/8h7hAd/Qc:-300|300:eshkar.eyal.2|DeepStack # 1480519509.21469
STATE:35:r300f:6d8c|9c9s:-100|100:DeepStack|eshkar.eyal.3 # 1480519539.54465
STATE:36:cc/cr200c/cc/r500c:9d6s|6cJh/7hThKc/2h/Js:-500|500:eshkar.eyal.3|DeepStack # 1480519555.19876
STATE:33:r300f:4d9c|4hJc:-100|100:DeepStack|eshkar.eyal.2 # 1480519559.9994
STATE:34:r200c/cc/r500c/r1200f:JdQs|AsJc/QdKhKc/9d/6d:500|-500:eshkar.eyal.2|DeepStack # 1480519574.65876
STATE:37:r300f:Js4c|KhQs:-100|100:DeepStack|eshkar.eyal.3 # 1480519639.87623
STATE:35:r300f:Qd3c|9c2c:-100|100:DeepStack|eshkar.eyal.2 # 1480519654.35267
STATE:38:r300c/cr900c/cr1800r4200f:JsQc|8cQs/9sJc2c/Qh:1800|-1800:eshkar.eyal.3|DeepStack # 1480519656.89323
STATE:36:r300f:4hQd|3sJs:-100|100:eshkar.eyal.2|DeepStack # 1480519671.2304
STATE:37:r300f:Kh3c|7d4d:-100|100:DeepStack|eshkar.eyal.2 # 1480519736.43646
STATE:39:r300c/cr600c/cc/cc:5s4c|Qs6d/6cKh4h/Th/8d:-600|600:DeepStack|eshkar.eyal.3 # 1480519743.52021
STATE:38:cc/cc/cc/r400c:Jh3s|Jc4d/AsJd6d/3d/9h:400|-400:eshkar.eyal.2|DeepStack # 1480519757.24995
STATE:40:r200f:2d6s|6dAs:-100|100:eshkar.eyal.3|DeepStack # 1480519806.9078
STATE:39:r300c/cc/r600c/r1200c:7dAh|8dKh/9s8sAd/9d/2h:1200|-1200:DeepStack|eshkar.eyal.2 # 1480519810.60017
STATE:41:r300f:4s3c|Qc4h:-100|100:DeepStack|eshkar.eyal.3 # 1480519825.06756
STATE:42:r200c/cc/r500f:JdTc|6c4c/JsThJc/3h:200|-200:eshkar.eyal.3|DeepStack # 1480519839.35437
STATE:40:r200r800f:3h6c|2c3c:200|-200:eshkar.eyal.2|DeepStack # 1480519868.25241
STATE:43:r300f:5d4h|AsKd:-100|100:DeepStack|eshkar.eyal.3 # 1480519883.37622
STATE:41:r300c/cr600c/cr1500c/cr5500c:Qh2h|7hJs/3s6dQc/2d/6s:5500|-5500:DeepStack|eshkar.eyal.2 # 1480519891.15171
STATE:44:r200c/cr400c/cr1200c/cr3600f:KsTd|Kc7s/KdAs7d/3h/Qc:-1200|1200:eshkar.eyal.3|DeepStack # 1480519898.07986
STATE:42:r300r1100f:5h4s|7hQc:300|-300:eshkar.eyal.2|DeepStack # 1480519967.39539
STATE:45:r300c/cr700c/cr1650f:9c7s|Qh7d/5h3c8d/Kh:-700|700:DeepStack|eshkar.eyal.3 # 1480519984.385
STATE:43:r300r900f:7cKc|5cJs:300|-300:DeepStack|eshkar.eyal.2 # 1480519990.71635
STATE:44:r200f:3d5c|Td6s:-100|100:eshkar.eyal.2|DeepStack # 1480520018.45943
STATE:46:r300c/cc/r700c/r1800c:6cKh|AhAc/8d2d7h/Jc/5s:-1800|1800:eshkar.eyal.3|DeepStack # 1480520035.88139
STATE:45:r300f:5cTs|KhKd:-100|100:DeepStack|eshkar.eyal.2 # 1480520036.78454
STATE:46:cc/r200c/cc/cr600c:5dAc|7cTc/Kd9h9s/6d/8c:-600|600:eshkar.eyal.2|DeepStack # 1480520051.78707
STATE:47:r300c/cr700r1400c/cr3300f:8sJd|3s5d/6d9s7d/Ks:-1400|1400:DeepStack|eshkar.eyal.2 # 1480520121.96883
STATE:47:r300f:5c2s|5hAc:-100|100:DeepStack|eshkar.eyal.3 # 1480520140.77709
STATE:48:cc/cc/r200c/r500f:Td6c|4s9d/Kh5cTh/9h/3s:200|-200:eshkar.eyal.3|DeepStack # 1480520160.1284
STATE:48:f:3d7h|5d2s:50|-50:eshkar.eyal.2|DeepStack # 1480520197.63745
STATE:49:r300f:8c6d|Ks2s:-100|100:DeepStack|eshkar.eyal.2 # 1480520209.9778
STATE:49:r300c/cr700f:6h7d|7cTd/2dJc3h:-300|300:DeepStack|eshkar.eyal.3 # 1480520214.11521
STATE:50:r200c/cr400c/cc/cr1200c:TdJs|6s2s/Ts6hQc/7s/6c:-1200|1200:eshkar.eyal.2|DeepStack # 1480520254.77508
STATE:50:r300r1100f:9s7d|7cTd:300|-300:eshkar.eyal.3|DeepStack # 1480520267.07393
STATE:51:r300c/cc/cc/r900f:4h4c|Jd5s/Ks5c9c/8c/Qc:300|-300:DeepStack|eshkar.eyal.3 # 1480520286.82558
STATE:51:r300c/cc/cc/cc:9h8c|Ks3d/AhQh8d/6d/Jd:300|-300:DeepStack|eshkar.eyal.2 # 1480520314.47071
STATE:52:r300r1100f:6c9h|4c6s:300|-300:eshkar.eyal.3|DeepStack # 1480520346.01621
STATE:52:cc/cr200f:8s9h|3dTh/JdAd5c:-100|100:eshkar.eyal.2|DeepStack # 1480520377.84118
STATE:53:r300f:3s9h|4s6s:-100|100:DeepStack|eshkar.eyal.3 # 1480520379.37592
STATE:54:f:5h2s|7s2c:50|-50:eshkar.eyal.3|DeepStack # 1480520409.75032
STATE:55:r300f:4sTc|6d8h:-100|100:DeepStack|eshkar.eyal.3 # 1480520418.56506
STATE:53:f:5c4s|2h5s:50|-50:DeepStack|eshkar.eyal.2 # 1480520426.56983
STATE:56:r300c/cr900r2200f:Kd7c|Qc3s/9cTh6c:900|-900:eshkar.eyal.3|DeepStack # 1480520435.46704
STATE:54:cc/cr200r400c/cc/cr800r1890r20000c:8cTd|Js9d/2h8hQc/7s/Ts:-20000|20000:eshkar.eyal.2|DeepStack # 1480520444.11635
STATE:57:r300f:Qd5c|9sKh:-100|100:DeepStack|eshkar.eyal.3 # 1480520481.79667
STATE:58:f:2s5c|2c5s:50|-50:eshkar.eyal.3|DeepStack # 1480520510.86937
STATE:59:r300r900r2550c/r7650c/r15300r20000c/:8h8s|Ah7c/7s5c4d/9d/Ac:-20000|20000:DeepStack|eshkar.eyal.3 # 1480520520.30124
STATE:55:r300r900c/r1800c/cc/cc:9sJs|QcAc/2dTd2h/Kd/2s:-1800|1800:DeepStack|eshkar.eyal.2 # 1480520580.77692
STATE:60:r300r1050c/r2310c/r5450c/r11550c:3s4s|Kc9c/7d9h7h/Qd/7c:-11550|11550:eshkar.eyal.3|DeepStack # 1480520654.5709
STATE:56:cr400c/r900r2700c/cr8100c/r20000c:Ks9h|7c8d/9s6hTc/4s/5s:-20000|20000:eshkar.eyal.2|DeepStack # 1480520666.41081
STATE:61:r300c/cc/r600c/r1800r9000f:TsKd|3s4h/8d2hTc/4c/4d:-1800|1800:DeepStack|eshkar.eyal.3 # 1480520738.59382
STATE:57:r300r900f:AhKh|Jc5d:300|-300:DeepStack|eshkar.eyal.2 # 1480520761.28623
STATE:58:cc/cr200f:9h4c|3cQd/Jd6d3s:-100|100:eshkar.eyal.2|DeepStack # 1480520798.60184
STATE:62:f:Td9s|7d3h:50|-50:eshkar.eyal.3|DeepStack # 1480520805.34845
STATE:63:r300f:6cTh|4d7d:-100|100:DeepStack|eshkar.eyal.3 # 1480520813.1639
STATE:64:r300c/cc/cc/cc:8dAs|6s7h/6c3hTc/Jc/4h:-300|300:eshkar.eyal.3|DeepStack # 1480520828.773
STATE:59:r300r900f:KcAs|Jd5c:300|-300:DeepStack|eshkar.eyal.2 # 1480520833.02636
STATE:60:cc/r300c/r700f:6s7d|5hJd/As8d5d/Kc:300|-300:eshkar.eyal.2|DeepStack # 1480520864.18076
STATE:65:r300c/cr600c/cr1400c/cr7000c:As7c|AhAd/2s7sKc/4s/4d:-7000|7000:DeepStack|eshkar.eyal.3 # 1480520889.23134
STATE:61:r300f:Td7c|5hJc:-100|100:DeepStack|eshkar.eyal.2 # 1480520911.46095
STATE:62:r300r1100c/r2420c/cc/cr7260c:JsAs|2s4s/3dKsAc/Qs/Qc:7260|-7260:eshkar.eyal.2|DeepStack # 1480520929.04878
STATE:66:r300c/cc/r710f:Jc8c|Kh2h/Td3cAc/5d:300|-300:eshkar.eyal.3|DeepStack # 1480521011.20195
STATE:63:r300f:4hJc|4d8d:-100|100:DeepStack|eshkar.eyal.2 # 1480521048.90624
STATE:64:cc/r300c/cc/cc:9c6d|3dQs/2c3h6h/7d/Td:300|-300:eshkar.eyal.2|DeepStack # 1480521082.70456
STATE:67:f:As6h|3d7s:50|-50:DeepStack|eshkar.eyal.3 # 1480521095.4197
STATE:68:f:3hAs|3d9c:50|-50:eshkar.eyal.3|DeepStack # 1480521130.86157
STATE:65:f:Th5h|4s2d:50|-50:DeepStack|eshkar.eyal.2 # 1480521141.02261
STATE:66:r300f:Qh2s|Th7d:-100|100:eshkar.eyal.2|DeepStack # 1480521152.79921
STATE:69:r300f:6d8s|2hQh:-100|100:DeepStack|eshkar.eyal.3 # 1480521153.8211
STATE:70:r300c/cr600r1400c/r2980c/cc:9cJc|TcTs/4c2s7s/Jd/4s:2980|-2980:eshkar.eyal.3|DeepStack # 1480521173.2241
STATE:67:r300c/cc/cr700c/cc:9sQh|7dJh/AcQd5h/2s/Jc:700|-700:DeepStack|eshkar.eyal.2 # 1480521173.82277
STATE:68:r300f:2sTc|JsJh:-100|100:eshkar.eyal.2|DeepStack # 1480521230.30187
STATE:69:r300f:2c3s|9c5c:-100|100:DeepStack|eshkar.eyal.2 # 1480521244.29032
STATE:70:cc/r200c/r500c/cc:2dKs|3sJd/As6dQd/9d/Ah:500|-500:eshkar.eyal.2|DeepStack # 1480521269.72821
STATE:71:f:9dTs|2h3d:50|-50:DeepStack|eshkar.eyal.2 # 1480521333.86251
STATE:72:cc/cc/cc/cr200f:3hQd|7cKc/2s6sJc/Ah/Kd:-100|100:eshkar.eyal.2|DeepStack # 1480521346.04054
STATE:2:cr400c/r925c/cc/cc:Ad9d|9cAh/Tc2d8h/4h/Jd:0|0:eshkar.eyal.1|DeepStack # 1480521356.57577
STATE:73:r300c/cr600c/cr1500f:9cQs|3dKs/Kd3c3h/Ac:-600|600:DeepStack|eshkar.eyal.2 # 1480521461.6758
STATE:74:f:QhKd|3c8d:50|-50:eshkar.eyal.2|DeepStack # 1480521543.1253
STATE:3:r300r900c/r2700c/cr4500f:8cKc|5d7d/Th7c3h/Ts:-2700|2700:DeepStack|eshkar.eyal.1 # 1480521546.26179
STATE:75:r300c/cc/cr700c/cc:As6d|KdJc/4s8c4c/Qs/2h:700|-700:DeepStack|eshkar.eyal.2 # 1480521551.23993
STATE:4:r200c/cc/cr400f:5c8d|6s7d/JhKs8h/Qs:-200|200:eshkar.eyal.1|DeepStack # 1480521616.13532
STATE:76:r300c/cr900f:Ad6s|5c8c/Qc4c9s:-300|300:eshkar.eyal.2|DeepStack # 1480521617.93951
