STATE:44:cr500c/r1300f:8d9d|Qd9c/6s5d6d:500|-500:b\ös.alexander.1|DeepStack # 1480725971.09152
STATE:45:r300f:Ks3d|8dQd:-100|100:DeepStack|b\ös.alexander.1 # 1480726005.5235
STATE:46:r300f:Td5c|Ah9c:-100|100:b\ös.alexander.1|DeepStack # 1480726021.97891
STATE:47:r300r900c/r1800f:7dTd|8d9c/4h3h4d:900|-900:DeepStack|b\ös.alexander.1 # 1480726043.83172
STATE:48:cr400r1200f:9dJc|JsAd:-400|400:b\ös.alexander.1|DeepStack # 1480726076.40152
STATE:49:r200c/cr500c/cc/r1000c:6dAd|4d3c/2c9cAs/4s/Jd:1000|-1000:DeepStack|b\ös.alexander.1 # 1480726105.2022
STATE:50:cr400f:Kh4h|Qh3s:100|-100:b\ös.alexander.1|DeepStack # 1480726155.55469
STATE:51:r300c/cc/cr900f:Ad6c|7s8d/8hJd3d/7c:-300|300:DeepStack|b\ös.alexander.1 # 1480726174.79868
STATE:52:cc/cr200f:9d2s|6s3c/3sAhQc:-100|100:b\ös.alexander.1|DeepStack # 1480726251.53745
STATE:53:r300c/cc/r600c/cr1200f:8hQd|Tc7d/ThKd9c/4h/4s:-600|600:DeepStack|b\ös.alexander.1 # 1480726278.46929
STATE:54:r300c/cr600c/cc/r1100c:8dQc|3c6c/9c8h7h/Th/6h:0|0:b\ös.alexander.1|DeepStack # 1480726342.06117
STATE:55:r200c/cr400c/cr1000c/cr3000c:Ah3h|7h3s/9h6s6h/Ts/Qh:3000|-3000:DeepStack|b\ös.alexander.1 # 1480726405.02874
STATE:56:cr500f:5hAd|Ks6d:100|-100:b\ös.alexander.1|DeepStack # 1480726476.19899
STATE:57:r300r900f:JsJc|7cJd:300|-300:DeepStack|b\ös.alexander.1 # 1480726495.08514
STATE:58:r300f:Th4s|Qs9s:-100|100:b\ös.alexander.1|DeepStack # 1480726517.93834
STATE:59:cc/cr200c/cc/cc:Qd9c|4c2d/2sAhKs/6h/7h:-200|200:DeepStack|b\ös.alexander.1 # 1480726532.13049
STATE:60:cr500c/cc/r1200f:QhJc|Qd9s/AcJd7c/2h:500|-500:b\ös.alexander.1|DeepStack # 1480726581.31363
STATE:61:r300c/cr700c/cc/cr1500c:9cTd|7cJc/8h6sTs/2h/Js:-1500|1500:DeepStack|b\ös.alexander.1 # 1480726626.37001
STATE:62:r200c/cr400c/cc/cr20000f:2c8s|4c4h/7s2hAd/Kd/6s:-400|400:b\ös.alexander.1|DeepStack # 1480726717.95753
STATE:63:cc/cr200f:Qs2c|2s6h/JhAh3c:-100|100:DeepStack|b\ös.alexander.1 # 1480726783.36873
STATE:64:r200f:3c7h|3s7s:-100|100:b\ös.alexander.1|DeepStack # 1480726815.31691
STATE:65:r200c/cr500r1500f:3d5s|6sJh/5dAs4d:500|-500:DeepStack|b\ös.alexander.1 # 1480726841.2828
STATE:66:cr400c/r900c/r2000c/r5200f:TcJs|6c5h/8c6d2d/Qs/7s:2000|-2000:b\ös.alexander.1|DeepStack # 1480726884.19643
STATE:67:r300c/cc/cr700f:7d9h|AhQs/Jd3c8c/Kh:-300|300:DeepStack|b\ös.alexander.1 # 1480726969.6336
STATE:68:cr500f:TsQs|Qd5c:100|-100:b\ös.alexander.1|DeepStack # 1480727076.30323
STATE:69:cr300c/r900r2700f:Ah3h|3s2d/8s2s3c:-900|900:DeepStack|b\ös.alexander.1 # 1480727097.52987
STATE:70:cr500f:5c5s|6c3d:100|-100:b\ös.alexander.1|DeepStack # 1480727148.91839
STATE:71:r300c/cr700c/cr1800f:8sTc|Qd9s/4cQc5c/3h:-700|700:DeepStack|b\ös.alexander.1 # 1480727177.14634
STATE:72:cr400f:4dKd|7d4h:100|-100:b\ös.alexander.1|DeepStack # 1480727227.94057
STATE:73:r300r900c/r1800c/cc/cr4000f:QsAc|TcKc/3d3h6h/7h/5c:-1800|1800:DeepStack|b\ös.alexander.1 # 1480727255.36087
