AIVAT, Chips, All Hands Chips, Chance Correction, Action Correction, Your Hand, Deepstack Hand, Flop Cards, Turn Card, River Card, Position, Pre-flop, Flop, Turn, River, Seconds to Act, Total Seconds, Start Time (UTC), Notes
-208.446825, 300.0, 300.0, -61.732071, 570.178896, 3s8s, 7c6h, 9dAcKc, , , sb, r300C, Cr600F, , , 12.9340827465057, 23.1713237762451, 2016/11/19 02:05:57, 
41.838174, 1800.0, 182.064331, -496.928322, 637.15448, 5cQd, 7hQs, 4hJc5h, 8d, Kc, bb, r300C, Cr600C, Cr1800C, Cc, 30.163458108902, 45.2742741107941, 2016/11/19 02:06:23, 
184.088354, 1875.0, 1875.0, 993.448087, 697.463559, 8h6d, 7sAd, 4cKd2d, 8d, 6s, sb, r300C, Cr625C, R1875c, Cr4687F, 25.9266996383667, 50.815550327301, 2016/11/19 02:07:18, 
4.200074, 300.0, 300.0, 75.857365, 219.942561, QdAc, Th6d, , , , bb, r300R1100f, , , , 15.0436229705811, 20.8960800170898, 2016/11/19 02:08:14, 
-42.729041, -300.0, -300.0, -215.853565, -41.417395, 3hAd, 8cQh, 6d4d8h, Th, , sb, r300C, Cc, R600f, , 15.8359062671661, 30.9710674285889, 2016/11/19 02:08:39, 
-218.561878, 300.0, 300.0, 413.619745, 104.942133, 8c7d, 8d6s, AdQc8h, Jh, 7h, bb, r300C, Cc, Cc, R1500f, 21.0638680458069, 32.2877728939056, 2016/11/19 02:09:14, 
10.211736, 100.0, 100.0, -25.543038, 115.331302, Ah2d, 9c6s, , , , sb, r300F, , , , 5.74493312835693, 5.77315902709961, 2016/11/19 02:09:51, 
-1.302038, 100.0, 100.0, -58.842168, 160.144205, 4h6s, Ts2c, 2d3dQh, , , bb, cC, R300f, , , 15.8178880214691, 22.4673280715942, 2016/11/19 02:10:04, 
70.844587, 625.0, 625.0, 147.653484, 406.50193, 6h5s, KsTd, Ad7sQh, 4s, , sb, r300C, Cr625C, Cr3825F, , 24.4984679222107, 43.4567148685455, 2016/11/19 02:10:29, 
-163.045597, 200.0, 200.0, 29.133281, 333.912316, 7hJc, 9h6h, 4c3sAd, Kc, Jd, bb, r200C, Cc, Cc, R600f, 22.5000069141388, 37.2863340377808, 2016/11/19 02:11:15, 
-642.321288, 2700.0, 2700.0, 717.795098, 2624.52619, 6h4h, KsTd, 5d9s4s, 3d, , sb, r300R900c, R2700c, Cr6750F, , 30.8968818187714, 45.3733267784119, 2016/11/19 02:11:59, 
-2404.042853, -20000.0, -20000.0, -4365.393934, -13230.563213, 7sQh, Tc9c, 5h6s8d, Th, 6h, bb, r300C, Cr600R1800r3600C, Cr7200R20000c, , 38.2182288169861, 54.5453107357025, 2016/11/19 02:12:48, 
-241.249534, -3600.0, -3101.576004, -1491.250061, -1369.076409, 7sTc, JdAs, JhTs3h, 8h, Ac, sb, r300R900c, R1800c, R3600c, Cc, 41.3321719169617, 56.6590187549591, 2016/11/19 02:14:01, 
