AIVAT, Chips, All Hands Chips, Chance Correction, Action Correction, Your Hand, Deepstack Hand, Flop Cards, Turn Card, River Card, Position, Pre-flop, Flop, Turn, River, Seconds to Act, Total Seconds, Start Time (UTC), Notes
-13.020467, 50.0, 50.0, 2.098533, 60.921934, Kh9s, 2c3s, , , , bb, f, , , , 0.0, 0.0457589626312256, 2016/11/14 05:16:32, 
16.841317, 100.0, 100.0, 42.42632, 40.732364, AhTc, 2cKs, , , , sb, r300F, , , , 9.70525908470154, 9.73131489753723, 2016/11/14 05:16:38, 
-15.305725, -100.0, -100.0, -44.620318, -40.073957, 4hQc, Qs3s, , , , bb, r300F, , , , 11.2545650005341, 11.2975978851318, 2016/11/14 05:16:56, 
-149.306513, 300.0, 300.0, -47.139873, 496.446385, 6h4h, 2s9s, ThAc8s, , , sb, r300C, Cr540F, , , 10.5685658454895, 21.1552257537842, 2016/11/14 05:17:11, 
-70.451027, -100.0, 34.170234, -8.050006, 112.671268, As8h, 6sJs, 5hQd5d, Jc, 7s, bb, cC, Cc, Cc, Cc, 25.1031908988953, 37.8346583843231, 2016/11/14 05:17:34, 
293.131097, 3220.0, 2682.848591, 61.642984, 2328.074511, 9hTd, TcAh, 6d9d7c, 4c, 6c, sb, r300R900c, R1800c, Cc, Cr3220C, 43.1747119426727, 59.7943601608276, 2016/11/14 05:18:21, 
-46.836919, -100.0, -98.639421, -99.913996, 48.111495, 7c3d, Js4h, Kd5hAd, 5s, 8d, bb, cC, Cc, Cc, Cc, 43.9373733997345, 57.0488052368164, 2016/11/14 05:19:37, 
-10.955486, -300.0, -300.0, -34.200309, -254.844205, 2d5d, AcKd, , , , sb, r300R900f, , , , 14.1418700218201, 14.1713349819183, 2016/11/14 05:20:40, 
-10.466879, 200.0, 200.0, 16.4981, 193.968779, 7d8d, 9h4h, , , , bb, r200R660f, , , , 13.4519679546356, 19.3935949802399, 2016/11/14 05:21:00, 
9.238015, 100.0, 100.0, -34.236435, 124.998421, 7sQh, Jc6s, , , , sb, r300F, , , , 5.8186948299408, 5.8456916809082, 2016/11/14 05:21:23, 
-82.628038, 300.0, 300.0, 853.697872, -471.069834, AhAs, 7h9c, , , , bb, r300R960f, , , , 11.9174602031708, 18.7280702590942, 2016/11/14 05:21:36, 
-107.358675, -300.0, -11.659285, -157.341551, 253.040942, 9h3h, 6hAd, Ts9c7c, Kd, As, sb, r300C, Cc, Cc, Cc, 23.6148111820221, 38.403373003006, 2016/11/14 05:21:58, 
-73.956096, -1340.0, -1340.0, -239.200345, -1026.843559, 3dKh, 7d9s, QcQdTs, 9c, 2s, bb, r300C, Cr600C, Cc, R1340c, 38.7229099273682, 50.5125827789307, 2016/11/14 05:22:42, 
-933.528762, 1800.0, 1800.0, -251.963959, 2985.492721, JsKd, KsAs, 2h4d3h, Qs, , sb, r300R900c, R1800c, Cr3380F, , 33.4727702140808, 48.9569940567017, 2016/11/14 05:23:43, 
73.064072, -200.0, 104.493913, -139.937359, 171.3672, Ts6s, 2dQc, 9cQsAs, Th, 8d, bb, cC, Cr200C, Cc, Cc, 28.6469600200653, 43.786404132843, 2016/11/14 05:24:36, 
129.496579, 1520.0, 1520.0, 393.956026, 996.547395, JsTs, 4hAd, Jd2d9s, 4s, 5h, sb, r300C, Cr680C, Cr1520C, Cr2830F, 31.269455909729, 61.0139281749725, 2016/11/14 05:25:26, 
-21.514708, -100.0, -100.0, -49.660636, -28.824656, 9h5d, 4c5c, , , , bb, r200F, , , , 8.94437408447266, 8.98728322982788, 2016/11/14 05:26:33, 
-258.391845, 300.0, 300.0, 85.874959, 472.516886, Qs9d, 6cQc, AhAd5h, , , sb, r300C, Cr540F, , , 11.0759990215302, 22.3572142124176, 2016/11/14 05:26:46, 
3.307816, 1000.0, -217.857545, -7.379065, -213.786297, Qc9s, 9c4d, 6dQsKc, 2h, 3s, bb, cC, Cc, R200c, Cr1000C, 55.4937913417816, 68.5231304168701, 2016/11/14 05:27:12, 
7.3157, 100.0, 100.0, -47.505115, 140.189415, 6h4s, 4c3h, , , , sb, r300F, , , , 6.01158714294434, 6.04753017425537, 2016/11/14 05:28:31, 
-61.78719, -200.0, -200.0, -89.772635, -48.440174, 4hKs, 8h9h, 9c7d2c, , , bb, r200C, Cr600F, , , 18.6237449645996, 26.6685402393341, 2016/11/14 05:28:47, 
-20.085834, -300.0, -100.733999, -15.562395, -65.08577, 6c3d, 7h9h, Th9d5s, Ac, 6h, bb, cC, Cc, Cc, Cr300C, 38.1591150760651, 51.4059381484985, 2016/11/14 05:30:54, 
-22.205388, -300.0, -300.0, -61.524566, -216.270046, 8dQh, 9dAh, 4dTh9s, , , bb, r300C, Cr900F, , , 42.2115271091461, 48.7961800098419, 2016/11/14 05:42:28, 
10.822813, -200.0, -200.0, -47.281403, -163.54141, Jc5s, 4d5d, , , , sb, r200R600f, , , , 17.7960729598999, 17.8277430534363, 2016/11/14 05:43:22, 
-12.224511, 50.0, 50.0, -54.834372, 117.058884, Td2s, 4s2h, , , , bb, f, , , , 0.0, 0.0356509685516357, 2016/11/14 05:43:44, 
-19.416391, -50.0, -50.0, -30.583609, 0.0, 6cKh, 2h9d, , , , sb, f, , , , 10.2794609069824, 10.2794609069824, 2016/11/14 05:43:51, 
3.207303, -1300.0, -540.267064, 46.671043, -590.14541, 6s9h, Kh9s, 9dQd2s, 8s, Qs, bb, r300C, Cc, R650c, Cr1300C, 49.3298790454865, 66.2460088729858, 2016/11/14 05:44:09, 
10.306178, 100.0, 100.0, -26.247327, 115.941149, Js2s, 9d5s, , , , sb, r300F, , , , 17.5118570327759, 17.543958902359, 2016/11/14 05:45:22, 
